-79.5571	-49.751
9.42	38.3245
-223.795	-196.259
-241.726	-211.948
-229.45	-202.825
-18.6479	13.526
37.9519	68.6121
171.343	206.337
-242.91	-215.752
-244.628	-219.01
-92.139	-58.5386
87.7621	121.263
35.6421	71.1447
-171.458	-149.282
-165.239	-139.449
37.9819	74.223
-249.308	-224.684
140.145	168.703
-236.845	-204.782
-235.893	-201.421
-92.8386	-59.3985
-205.275	-183.578
-243.482	-216.612
-226.622	-200.624
-62.4893	-37.5864
90.1412	117.258
-8.41881	17.7715
-245.357	-222.783
-237.478	-207.986
-244.554	-218.624
36.384	67.5424
43.6667	67.5111
-118.91	-87.0184
-242.12	-214.362
84.9179	113.597
147.431	174.558
-116.079	-84.7144
-241.964	-215.057
87.7564	120.486
-243.795	-214.725
39.8512	67.4952
-247.745	-222.822
-247.075	-224.89
-244.487	-219.287
28.4445	56.5341
-242.254	-215.088
-122.909	-92.5265
-250.881	-228.267
37.8381	62.2636
-186.339	-164.599
-94.9479	-70.7232
-238.973	-207.694
3.67357	31.1159
-96.1536	-72.5773
-116.469	-84.896
-195.432	-164.244
-237.276	-203.33
-247.024	-224.763
39.9552	65.7432
-242.701	-218.979
86.7519	119.543
-248.066	-223.232
-61.1979	-34.3078
56.3226	88.8616
3.56405	33.1598
-104.174	-75.5285
158.793	196.681
-149.94	-121.141
-138.374	-111.655
36.395	65.7038
77.171	105.52
148.207	181.574
-110.443	-78.8667
78.1512	110.697
-257.842	-240.531
-238.423	-207.591
-177.069	-152.21
19.7583	44.0737
-245.736	-215.041
-226.875	-203.086
148.763	180.816
-247.582	-223.406
-107.95	-82.7018
-100.469	-65.8697
-241.905	-214.481
-241.615	-213.21
-237.567	-203.757
-52.6417	-22.0727
-244.405	-215.199
157.799	195.237
28.7948	57.8442
37.4236	71.0894
147.461	173.513
-87.4517	-60.4086
-67.1983	-41.8561
-245.446	-220.707
-152.53	-130.776
-118.389	-95.4308
-238.616	-211.174
-19.3448	8.68864
-237.463	-210.914
-145.498	-117.59
-146.429	-115.452
83.5029	111.001
-243.006	-217.929
-91.0198	-58.0182
143.936	175.099
164.81	191.923
-247.567	-226.073
-243.415	-215.191
-238.556	-207.055
32.3105	56.7235
46.9586	78.7328
86.6407	112.634
-72.4629	-42.7162
-239.695	-210.638
-57.5295	-32.6311
-214.539	-190.073
-153.943	-130.848
-242.946	-213.147
-202.946	-173.106
-243.713	-217.424
-88.3671	-52.73
-246.615	-219.436
-238.519	-208.664
-40.6324	-7.7101
-241.592	-208.428
-89.5795	-58.3967
-232.824	-196.299
-240.439	-213.258
-244.68	-216.509
-249.368	-224.589
37.0833	67.5348
6.72262	38.2338
-245.848	-219.366
-238.899	-204.435
36.4283	61.4816
86.4843	110.243
-79.0736	-52.2333
-244.382	-217.346
-113.895	-88.3997
-240.997	-212.982
90.6026	116.304
-43.3852	-18.6235
-229.84	-200.797
-53.8876	-31.4434
-239.646	-210.827
-238.248	-205.934
-241.294	-213.637
-239.985	-207.071
-251.986	-230.255
82.091	115.097
-145.007	-117.18
-8.66048	19.5197
-244.769	-219.018
-136.525	-108.972
-33.6345	-9.33561
89.8864	119.997
-245.96	-219.508
-152.641	-120.952
-75.3793	-47.0919
-45.2376	-15.8616
-21.4469	9.17753
-56.6779	-31.9442
-237.939	-208.128
-107.247	-79.1116
18.175	45.0364
-77.9131	-54.8374
-103.865	-79.2217
-241.711	-214.536
-150.06	-120.392
-181.808	-157.757
39.3864	68.5684
-87.7267	-61.9321
36.6126	70.3876
-243.824	-217.25
-240.164	-209.202
-249.769	-222.617
-17.835	5.61086
-77.6041	-48.0033
-240.067	-210.054
-91.3579	-57.5917
-207.597	-183.238
-24.3452	2.80152
19.9426	53.9106
-236.54	-201.215
-183.757	-159.43
80.7681	107.789
87.6093	122.033
-70.2267	-43.9631
-184.695	-158.838
-245.67	-218.939
81.4121	110.886
-104.085	-75.3866
81.0864	114.331
149.239	179.964
-242.865	-215.798
-243.616	-211
-143.385	-120.778
-160.628	-136.482
39.0381	72.1629
51.555	85.5194
-239.747	-217.219
-241.95	-211.743
-182.463	-160.361
19.6876	44.2311
37.5612	69.0813
-162.377	-132.536
-238.631	-208.767
40.2719	69.0694
53.7279	81.9922
-90.4648	-64.8828
-42.7824	-20.2255
-242.18	-210.827
184.918	216.193
-141.287	-116.848
-173.579	-145.439
-41.6183	-14.5205
-62.7193	-40.2227
41.8231	66.7614
37.9164	72.6601
-247.169	-222.112
-246.243	-217.306
187.764	214.2
28.6626	55.974
150.112	179.952
-79.3752	-51.6965
83.374	116.525
-248.824	-226.618
89.2262	120.526
-86.849	-61.8765
-155.696	-132.079
-247.47	-224.952
-85.7552	-59.5407
-242.991	-214.426
-36.2055	-7.97828
-242.284	-215.57
80.1638	104.766
-243.646	-218.016
-240.588	-212.894
147.054	174.384
-80.0593	-49.6609
-253.564	-234.28
-250.141	-227.746
-244.576	-215.089
-90.1633	-57.7811
-243.609	-220.802
-134.825	-109.825
39.4571	66.2722
-49.8698	-16.6823
-244.941	-222.001
-236.867	-205.161
-222.016	-201.586
29.5167	59.5285
-238.132	-208.602
-227.329	-205.863
-250.573	-228.299
78.2179	110.215
38.8636	71.9109
148.406	182.627
-244.96	-218.008
40.0945	70.3672
-240.298	-211.956
88.0748	120.099
-236.778	-200.442
-246.05	-220.786
-109.286	-82.8437
9.84714	34.7616
151.22	179.23
-166.726	-139.749
-74.6802	-51.302
163.661	191.887
-141.373	-117.669
-89.9329	-59.9394
-250.55	-227.462
-36.596	-7.99445
75.2269	103.417
-243.408	-216.493
-245.632	-217.629
-244.367	-218.473
-170.097	-148.667
-250.398	-226.405
-145.994	-117.811
30.2626	56.9364
-240.461	-210.353
-83.3036	-49.4121
-175.573	-148.919
-240.052	-210.638
-20.0745	4.82955
-239.115	-209.083
-243.147	-215.83
84.5869	114.943
-241.213	-209.012
-17.8214	15.8222
-236.786	-205.99
-73.2069	-44.9889
-82.8348	-53.2157
91.205	118.884
-146.682	-124.219
-151.789	-123.572
111.124	136.008
-52.2693	-25.8447
-148.155	-119.657
-99.1855	-67.7556
-158.564	-131.084
-242.545	-217.724
-241.391	-220.746
87.141	119.078
146.064	170.683
-237.887	-201.989
106.616	140.144
-237.225	-203.725
158.601	194.89
-138.393	-115.301
77.2807	108.443
-28.1921	-2.10682
16.7038	46.6616
-194.575	-173.374
37.6336	68.1225
-88.2479	-61.3639
-243.564	-216.461
40.0824	66.2485
-164.598	-141.887
-138.352	-108.973
-107.366	-75.4182
-240.216	-208.618
-39.0069	-12.4606
-244.799	-219.808
-238.668	-205.84
-247.024	-223.39
-245.952	-216.304
-27.0948	-0.813132
-43.2588	-13.3922
-172.716	-147.088
-242.634	-210.149
88.7241	120.478
36.4136	66.876
-109.223	-81.7076
0.948566	29.2498
6.08286	29.4035
-19.5871	12.8275
-136.083	-109.446
-240.87	-213.045
-241.406	-214.71
-247.95	-224.384
-102.582	-71.3699
2.76619	33.6015
-134.286	-106.739
10.6286	40.2619
-214.352	-190.475
-88.6943	-60.677
-240.804	-210.077
-240.58	-212.169
-148.34	-123.382
91.161	117.732
-158.846	-138.676
31.8117	64.0268
-244.851	-218.063
-240.015	-211.127
-245.402	-217.424
-242.723	-212.981
108.992	139.228
-209.129	-179.245
-140.387	-117.14
-241.563	-213.321
-246.48	-223.358
-239.762	-212.2
-131.827	-108.736
-201.905	-180.137
-241.22	-213.621
-243.363	-217.361
-21.1995	11.2015
4.49381	31.6288
-240.893	-213.4
89.8138	118.214
-243.527	-215.428
38.6531	65.649
-240.178	-209.469
-218.214	-194.942
-14.379	10.4008
-145.335	-123.367
86.5886	118.758
-0.807379	27.6909
-241.696	-215.601
-141.652	-109.044
81.6186	112.121
-243.958	-214.173
178.638	211.936
175.07	204.198
-243.311	-212.863
-250.215	-229.656
-247.143	-222.774
-75.1483	-43.604
-221.964	-194.018
50.4036	82.7573
39.1967	71.0306
-240.804	-208.499
-240.402	-211.332
37.0181	69.9338
39.6614	65.5187
-78.8245	-53.0616
138.824	165.901
-103.556	-80.2558
76.899	110.448
-112.671	-85.472
-242.783	-213.968
-239.754	-210.827
41.4638	70.4189
-202.217	-173.303
81.0752	112.125
-47.1609	-18.5053
121.752	146.686
-27.0498	-4.35631
-240	-210.638
89.3755	117.487
-235.859	-203.299
-88.7052	-57.9934
-61.7267	-32.2836
-144.955	-118.939
83.8333	111.916
-239.212	-208.113
-99.8324	-75.5204
8.16238	31.6045
-130.391	-106.747
-242.865	-215.096
-238.4	-209.202
-244.955	-220.036
-205.893	-182.97
42.7326	71.1252
84.7543	108.917
0.506192	32.6391
-248.356	-222.735
-239.3	-208.365
-243.869	-213.921
-228.929	-203.086
-139.408	-109.186
-242.961	-215.972
-242.597	-216.706
31.9736	66.2088
-240.573	-212.531
-141.685	-114.48
-52.5781	-24.7237
-238.259	-208.744
-140.8	-115.404
-131.752	-102.028
29.8864	57.7851
-230.666	-207.513
-246.95	-226.263
-176.48	-152.289
-238.899	-209.801
-154.777	-123.88
-143.676	-117.551
-16.9014	13.4745
-242.597	-216.059
38.921	67.3136
93.3967	117.053
-182.21	-156.953
-7.66333	20.0207
-242.255	-214.22
-148.184	-116.516
41.7929	65.6328
116.936	146.141
-228.118	-206.171
-249.777	-223.856
-134.795	-106.652
-243.69	-217.63
-241.741	-214.189
-82.0424	-55.3035
41.2838	66.7846
-245.952	-221.354
-121.633	-93.3313
-241.019	-211.245
-100.045	-68.9318
-240.491	-207.316
-96.674	-70.5886
89.9926	122.435
-114.974	-91.9429
143.848	173.923
-71.2314	-44.6732
35.945	65.2306
79.3193	106.826
38.4936	67.8386
4.33071	32.3861
162.366	189.279
-251.912	-232.276
-136.399	-114.047
74.4981	107.363
-243.594	-219.223
-244.137	-216.635
-105.193	-77.4227
37.065	67.0333
29.6276	58.2861
-239.978	-212.35
19.7286	43.4816
-236.637	-205.058
-239.709	-211.498
-80.0076	-52.5649
38.5714	65.5621
-249.925	-224.447
84.6543	109.58
158.367	195.865
-29.6093	2.09116
29.3617	59.9235
-238.586	-211.553
-243.392	-217.835
-244.294	-217.701
-104.829	-77.1705
-140.767	-112.106
-42.9683	-9.12222
174.077	205.058
173.583	205.489
-239.375	-207.686
18.6907	44.9651
-80.4726	-47.1038
-93.0207	-59.6591
-239.271	-210.559
-238.944	-207.876
8.73143	41.6111
-239.792	-211.805
144.035	179.731
-200.499	-178.993
-244.94	-219.145
-241.696	-214.567
-140.085	-109.328
39.044	66.4614
-238.646	-215.814
-156.682	-127.076
-242.582	-214.654
-46.3357	-16.8561
-241.808	-211.932
150.331	182.509
87.4814	120.052
-243.214	-215.325
31.0457	56.0684
-242.857	-218.465
-53.8617	-23.4614
-234.855	-197.364
-18.2029	11.5765
-166.897	-142.322
-61.6702	-35.271
90.1524	121.441
-243.951	-213.96
-242.247	-219.342
-238.4	-210.18
37.1317	67.6884
-203.163	-177.305
-240.826	-211.703
-105.081	-75.1184
39.3824	65.9174
-242.306	-216.036
-55.0969	-25.3116
-76.254	-51.9654
-145.216	-116.17
37.1429	67.5783
80.0652	113.119
-245.789	-216.146
36.6931	66.8558
-237.939	-204.909
-239.033	-210.59
37.4443	67.3727
-44.1852	-18.2136
-243.601	-217.937
-17.4367	11.1187
-226.131	-205.824
-103.322	-76.9093
-239.702	-219.208
-118.598	-92.6215
-239.918	-212.232
-27.0536	2.65909
-247.076	-221.764
-157.824	-127.415
-248.408	-223.256
-18.7424	10.1722
89.5088	118.935
-247.671	-220.013
144.825	169.602
31.8024	61.1227
216.808	255.279
34.5014	60.5427
-244.844	-220.565
-214.308	-193.537
-243.311	-213.605
-242.433	-211.49
-28.845	2.47803
-249.829	-229.482
39.7917	66.1611
143.267	178.054
-240.677	-211.664
39.3076	65.4949
-59.4379	-30.1136
32.2826	65.9364
-232.47	-196.575
-173.914	-146.962
-237.679	-205.682
79.2748	113.4
41.5514	66.4929
-49.55	-21.4407
18.5267	46.8672
-239.654	-208.302
-183.363	-155.058
-243.765	-212.626
-243.802	-217.74
-182.582	-151.681
-200.372	-170.36
87.9652	120.135
-158.78	-135.267
-105.755	-78.1646
-153.534	-130.769
-240.483	-214.031
90.1491	117.693
-247.225	-221.906
-119.279	-88.597
-242.143	-216.462
39.7448	66.4813
-90.1486	-62.5472
-48.1026	-20.8333
-242.715	-216.469
-158.672	-129.128
-105.045	-74.929
-60.9155	-38.5891
-3.78762	20.6043
-245.863	-217.929
40.6772	64.5513
-146.083	-117.369
-231.064	-206.407
-76.7824	-51.3177
82.2507	111.474
-246.689	-225.584
-11.7876	20.9361
4.63571	29.2538
-162.53	-135.393
-104.319	-72.8376
-243.296	-215.317
-238.162	-209.32
-22.7195	8.53056
-252.292	-231.226
-207.24	-181.258
-107.024	-83.775
149.062	183.262
-214.881	-183.27
-201.54	-176.807
38.984	66.1222
-240.96	-212.058
-43.709	-12.8551
-211.086	-181.455
-107.042	-86.3952
-67.9538	-42.4558
-184.747	-160.322
-243.296	-215.673
-45.305	-16.4851
83.4821	113.897
-79.2152	-48.7533
37.8612	65.5068
-158.181	-127.091
-136.213	-112.358
146.836	183.515
187.575	217.038
-250.975	-228.472
-101.882	-71.4013
-247.85	-221.125
-239.211	-206.787
-244.092	-215.578
-231.02	-206.605
-196.83	-172.214
-245.99	-220.896
-108.635	-84.6354
-241.473	-213.952
40.7771	65.8692
36.6574	69.7914
-237.232	-206.29
90.3721	117.203
-60.7776	-38.5775
-232.448	-210.953
-99.3524	-76.3182
165.406	192.902
-243.371	-217.898
-245.168	-215.988
-157.351	-132.347
-66.7707	-43.5765
-145.904	-115.791
40.3607	64.4374
-245.365	-215.696
-236.011	-207.142
-199.717	-169.373
90.6957	118.19
-245.573	-218.94
22.0574	47.151
-123.557	-92.9528
-29.3531	1.40506
-238.11	-206.502
190.61	217.542
-242.731	-214.173
-164.081	-136.245
-116.63	-88.8258
-91.9198	-64.4647
-104.286	-80.1131
-198.512	-175.655
-107.63	-84.0747
-86.1381	-62.4606
-242.946	-213.147
-240.922	-207.947
-95.9712	-64.5914
-79.4126	-49.5503
85.7143	112.445
-233.623	-205.556
50.0781	76.673
-239.985	-208.586
3.37238	33.6369
17.2283	49.0134
-239.799	-210.875
-78.33	-56.4318
-82.1609	-56.0843
-86.1495	-58.7907
-199.68	-170.557
-221.827	-190.593
-238.177	-209.848
-240.595	-212.184
-77.5188	-48.1811
149.593	178.673
-244.018	-216.627
-140.353	-111.648
-242.21	-215.167
-43.2588	-11.5056
-139.78	-113.944
-237.373	-205.397
-238.014	-206.771
-241.13	-216.019
-251.183	-229.577
-244.487	-216.84
-144.063	-119.358
-239.784	-208.673
57.9431	87.4843
-246.272	-220.928
-105.576	-76.8073
-243.11	-215.972
173.396	205.52
-155.312	-131.573
-245.714	-216.43
-95.9857	-69.1604
-88.4114	-56.2851
-241.399	-212.894
89.4533	118.9
-239.658	-216.888
-238.289	-217.393
-244.643	-218.987
-140.636	-111.924
-239.196	-211.064
-79.2447	-53.0538
145.798	176.649
-238.735	-215.222
-2.63	22.104
90.7736	117.764
95.6941	126.862
-0.275719	24.4866
-240.923	-211.111
144.836	175.126
-248.155	-222.222
-18.7164	10.5982
37.515	66.3669
-252.47	-232.892
-84.8731	-54.2141
161.328	192.744
82.1128	114.287
41.8155	67.1874
-76.4988	-44.8742
-44.4345	-20.1467
-245.774	-219.855
35.4205	59.15
-143.363	-120.715
-195.781	-174.117
-240.394	-210.677
-157.076	-134.335
-235.398	-203.369
-139.963	-116.083
-200.722	-178.298
3.63095	33.3765
-238.869	-212.169
-10.7105	18.9318
-9.37905	17.6611
-239.554	-208.854
-81.3952	-55.453
33.2424	62.555
-246.302	-218.592
80.4109	114.284
-242.4	-213.526
-18.709	7.60706
-243.616	-217.764
-78.471	-52.7384
41.6298	66.6904
79.4179	113.013
39.2336	68.979
-19.576	11.3558
-247.388	-224.495
27.2059	58.8103
-52.3738	-28.8828
-259.323	-244.097
-77.0948	-52.3359
82.5964	111.609
33.0095	59.9704
-234.412	-204.159
-41.6962	-9.12651
32.0905	62.3737
-245.178	-219.823
-57.7086	-32.7808
188.143	216.142
-241.094	-209.525
-153.375	-125.45
40.9819	67.724
85.7479	111.372
-77.8533	-53.0778
-247.188	-223.659
37.9652	73.0507
37.8891	70.6202
-239.033	-210.448
-238.17	-215.404
91.7729	119.453
-195.022	-170.904
32.0331	61.6086
-245.514	-217.172
27.9631	63.526
-124.617	-92.9768
30.7331	56.9129
-240.469	-208.049
-104.539	-72.4669
-131.8	-108.562
-160.29	-134.304
-200.343	-176.333
-99.5424	-70.2101
41.1381	68.024
-244.353	-216.437
89.9314	120.826
-33.0581	-4.11944
-120.048	-86.2611
-249.695	-229.656
-249.561	-225.931
87.394	121.65
-246.964	-222.175
88.5919	119.295
-238.951	-207.599
24.0848	55.1687
39.5181	69.9732
-241.971	-214.449
-46.3917	-13.8414
-204.963	-177.21
-243.4	-212.169
76.4176	100.56
39.974	67.353
-42.511	-13.1785
-246.45	-219.886
-241.949	-217.551
-235.945	-204.088
-87.9983	-64.102
-242.053	-215.972
-242.567	-214.584
-42.7121	-19.3257
-242.061	-213.32
-242.775	-216.935
-244.546	-219.547
-119.438	-89.875
-88.285	-59.896
-103.08	-72.396
-199.211	-173.84
-103.62	-80.4533
-244.063	-216.745
-244.3	-220.691
-119.609	-96.1328
-244.308	-221.362
-240.179	-211.79
-212.753	-185.614
-237.023	-207.466
40.3517	74.0407
-241.696	-213.052
-191.786	-166.09
-168.787	-140.286
-118.467	-89.0467
-182.463	-154.032
37.9929	73.0348
-101.346	-72.372
-200.603	-178.977
-239.754	-213.81
-243.475	-219.035
145.917	180.651
-239.985	-214.157
-240.097	-207.536
-245.134	-219.76
-241.671	-210.227
-238.356	-205.398
-239.71	-213.936
-236.875	-203.859
-89.4305	-56.7157
-18.6126	9.34293
-241.994	-214.694
-243.876	-215.42
-222.924	-196.07
-244.762	-214.576
-220.023	-190.404
-239.665	-206.613
-49.5798	-24.2106
55.9412	83.1755
7.68595	35.8583
-191.853	-160.756
-242.746	-215.831
-242.839	-211.537
32.7141	65.3846
-19.9588	6.35226
37.9186	68.9394
-98.0952	-74.5184
-242.336	-213.794
163.24	191.292
-245.58	-220.755
-220.38	-196.117
-248.452	-223.738
-239.36	-211.009
-207.85	-184.099
-169.657	-140.475
-245.297	-214.678
-238.72	-208.31
-133.62	-106.897
89.8919	117.83
82.9317	115.049
148.605	183.073
-30.7624	1.62602
88.575	115.514
90.6471	115.688
-245.104	-217.006
88.9248	122.494
-54.3971	-26.4679
-244.963	-219.697
-77.991	-48.7295
-50.6176	-21.9139
-243.438	-213.794
-94.6912	-69.0422
-240.045	-210.985
-27.8455	1.76741
-142.389	-117.021
30.5993	58.3412
88.0005	121.693
-246.086	-221.007
38.7219	71.6543
-246.302	-221.82
42.4183	71.2831
-140.926	-110.456
-44.8921	-13.2651
-164.736	-141.911
-228.98	-207.378
-137.177	-108.065
18.7836	49.6525
-239.345	-210.527
81.2462	106.629
-241.853	-209.722
-140.063	-109.083
-49.6781	-17.0843
-236.912	-208.602
-241.518	-211.885
-243.452	-212.5
-38.7983	-7.70985
88.7612	114.149
-237.508	-206.723
88.0286	117.665
25.6267	60.4404
-239.732	-211.348
28.8076	62.3616
-247.783	-223.217
40.0855	64.4843
-240.142	-206.74
210.294	240.215
-245.93	-219.366
-242.314	-216.54
-20.5505	11.372
86.5569	122.913
40.889	68.2922
39.8902	69.2866
-151.871	-126.649
-87.8724	-58.7043
-238.869	-209.572
36.8783	66.5798
-245.111	-216.398
90.4559	119.405
-241.228	-215.372
-240.03	-211.742
-230.172	-203.488
-19.8848	8.73586
-145.201	-123.146
-15.6138	8.83031
39.6205	68.8884
150.778	181.227
-240.513	-209.564
-244.144	-218.221
-240.231	-211.032
-121.894	-97.4985
-242.083	-212.342
-174.531	-153.701
-236.547	-204.261
-239.509	-206.163
143.566	173.54
-108.955	-81.771
181.566	210.492
-256.63	-239.41
86.9067	117.626
-181.072	-156.779
87.7736	120.229
-239.776	-206.873
50.7891	85.7361
19.1224	48.2639
-239.821	-206.944
-87.5112	-63.1551
85.0707	113.329
-136.324	-107.458
-247.128	-221.402
-60.8145	-31.9717
-240.253	-207.86
-244.657	-216.919
-71.3431	-45.7775
-16.2276	8.41263
-77.4033	-45.6836
24.4528	53.677
-242.82	-212.263
-242.284	-213.478
85.3607	121.106
82.0276	107.836
-239.766	-207.394
-81.7447	-59.8091
89.0067	119.113
-235.547	-206.487
175.67	206.337
-240.461	-211.569
-250.409	-227.367
-79.784	-46.65
-241.094	-209.864
-243.02	-214.907
-235.305	-204.767
82.526	110.586
-253.118	-234.548
27.8255	56.7159
-248.586	-229.261
-80.1971	-47.956
-7.86453	23.9108
-246.748	-219.223
-242.686	-210.204
-77.7529	-53.8116
-237.731	-206.834
32.3962	61.4899
84.1372	114.552
107.53	139.528
-243.966	-215.996
-234.196	-211.498
38.3183	67.9493
94.2636	121.22
77.3676	107.805
185.811	218.979
149.634	179.458
163.739	192.788
-246.592	-218.577
-221.838	-194.823
17.1238	49.0136
-114.892	-85.6061
-247.143	-219.255
159.972	192.842
-148.855	-121.844
-238.944	-209.564
41.4326	66.1697
-249.442	-223.327
-239.896	-210.416
-236.57	-201.397
-113.308	-81.8414
28.7462	59.6119
-79.1552	-52.4068
-34.6321	-5.43686
41.6705	66.3116
185.84	220.47
37.1614	62.5869
-239.345	-209.272
-242.039	-214.859
-188.929	-159.39
-222.88	-195.691
-180.149	-155.287
89.8402	119.057
-138.746	-108.925
10.2212	41.2212
-166.562	-139.765
-248.505	-223.217
147.418	182.28
-138.773	-118.316
-242.574	-216.351
-78.1138	-50.6667
-242.121	-214.441
-90.2231	-60.3063
-183.646	-160.803
-150.688	-124.85
-237.946	-204.711
-229.784	-204.466
-79.6983	-53.922
-245.788	-217.614
-246.845	-219.366
-246.525	-220.012
-245.134	-220.636
90.0557	119.579
-237.619	-207.489
-241.733	-213.068
-26.0043	-3.08534
-245.759	-219.823
-163.37	-138.912
93.4783	116.58
33.3517	59.4932
41.2986	65.8616
-17.9857	11.8253
-242.455	-215.625
-83.8467	-58.3649
-246.042	-221.575
-67.1652	-35.3419
42.2955	69.3614
-77.0383	-52.2884
-240.938	-212.769
-104.401	-79.5843
-147.031	-119.058
88.4264	122.573
-153.073	-131.037
87.7272	118.521
-244.115	-212.626
84.1445	114.244
88.791	118.517
-212.589	-184.438
-97.0795	-74.0924
-140.774	-112.879
-246.012	-220.534
-90.2081	-56.6601
-243.452	-217.03
-25.3421	-3.44849
-246.905	-223.58
-243.14	-215.12
78.6867	107.312
-77.2657	-53.5588
-235.744	-204.403
32.6676	62.8318
-105.457	-79.3008
-146.912	-118.837
-195.863	-165.459
-210.29	-182.836
-44.8919	-21.6699
-8.15476	22.2301
-242.835	-213.502
-190.804	-167.377
84.8995	115.365
-237.269	-207.544
10.1674	35.5038
-13.6552	17.5429
-86.2609	-60.677
-232.158	-198.769
39.959	68.3081
-241.198	-214.662
-244.963	-220.234
9.99643	42.4008
-241.882	-213.936
-104.2	-80.8793
-240.863	-214.583
-120.785	-91.6907
-153.847	-132.662
11.1605	42.8578
-185.811	-158.231
36.8414	67.8982
84.3419	115.566
87.7714	118
-242.991	-216.319
89.4457	117.258
-87.2586	-60.5432
-242.879	-215.057
-240.372	-209.28
-246.473	-220.944
38.7055	69.3263
-253.206	-230.997
-223.918	-193.458
-235.625	-197.727
36.9905	68.675
3.80976	32.7295
-236.92	-207.796
-103.077	-78.7798
164.993	191.679
38.3055	71.7485
19.0921	45.5179
-238.006	-208.902
-19.8176	11.9828
-242.805	-214.599
93.685	122.301
-192.916	-164.062
-209.405	-178.52
-239.598	-216.856
39.944	66.6982
-107.831	-80.177
-252.358	-232.655
-215.342	-193.292
35.3979	61.8412
27.0907	51.4048
-243.899	-215.183
40.3757	65.4116
91.5664	122.033
-242.887	-215.743
-87.1579	-56.4472
-194.435	-168.395
-172.165	-147.104
141.672	171.346
-233.185	-198.627
82.0345	106.51
16.9591	48.5318
82.3348	113.549
-210.268	-183.799
-241.19	-213.589
-198.824	-177.612
-73.3336	-49.12
-124.252	-94.3417
6.93833	33.949
-108.88	-77.4932
-239.323	-211.395
-139.379	-114.512
-249.174	-228.236
35.9379	70.8101
-96.5776	-65.475
-243.207	-218.656
-65.9341	-34.1106
148.106	181.538
-245.528	-216.399
-66.3057	-35.827
-27.4405	-1.0495
6.47715	36.9949
161.892	191.584
-241.555	-212.342
-249.092	-225.032
-241.406	-213.542
-240.9	-211.885
90.0929	118.782
-239.375	-208.902
-246.064	-220.881
-79.7879	-53.7482
33.0895	62.8987
-243.549	-214.362
-160.685	-129.277
-227.708	-204.159
-168.318	-139.039
-215.313	-189.331
-184.695	-161.008
40.9669	66.2169
-80.4762	-49.4359
-228.601	-202.526
-249.926	-229.435
109.066	138.273
-183.579	-157.315
-241.733	-215.436
-229.092	-205.666
38.0562	66.8954
-238.006	-210.827
39.3045	69.3538
-207.694	-183.996
-27.2021	-1.39697
-45.8555	-17.1558
-240.127	-211.111
38.4895	71.875
-243.348	-215.499
-45.8886	-19.5945
0.394534	25.5763
-28.1736	-0.726272
-114.914	-86.8765
-241.555	-214.362
-236.495	-208.554
34.0517	60.9692
86.5812	117.677
-139.449	-117.156
-157.53	-134.304
-243.244	-214.844
-246.481	-220.802
-19.2543	11.5136
-50.915	-22.8851
-18.0319	10.1838
-102.991	-75.3313
-103.761	-74.1402
-246.63	-223.659
36.9069	69.8702
-250.886	-228.441
-17.1238	11.2452
-132.325	-106.921
-95.5538	-63.8338
-235.484	-204.182
-24.4721	-1.90986
-230.87	-210.164
-232.812	-204.104
-114.795	-84.9033
4.84953	33.6687
